29, Private,122000, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States
38, Private,34378, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States
25, Private,189219, Bachelors,13, Never-married, Tech-support, Own-child, White, Female,0,0,16, United-States
49, Private,43348, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States
47, Local-gov,154940, Masters,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States
63, Private,268965, 12th,8, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States
21, Private,197918, HS-grad,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States
27, ?,190650, Bachelors,13, Never-married, ?, Unmarried, Asian-Pac-Islander, Male,0,0,25, Philippines
48, Private,209182, Preschool,1, Separated, Other-service, Unmarried, White, Female,0,0,40, El-Salvador
41, Local-gov,137142, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States
44, Private,237993, Prof-school,15, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, ?
38, Private,208379, Bachelors,13, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,8, United-States
18, ?,192399, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,60, United-States
48, Private,173938, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States
26, Private,167761, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States
47, Private,244025, HS-grad,9, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,56, Puerto-Rico
29, Self-emp-not-inc,240172, Bachelors,13, Never-married, Exec-managerial, Other-relative, White, Male,0,0,50, United-States
34, Private,31740, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States
31, Private,193132, Bachelors,13, Never-married, Tech-support, Not-in-family, White, Female,0,0,42, United-States
29, Local-gov,175262, Masters,14, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,35, United-States
31, Private,369825, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,4101,0,50, United-States
38, Private,131461, 9th,5, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,24, Haiti
61, Self-emp-not-inc,243493, HS-grad,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,12, United-States
29, Private,85572, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,42, United-States
34, Private,106014, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States
53, ?,123011, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States
40, Private,177027, Bachelors,13, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,7688,0,52, Japan
35, ?,320084, Bachelors,13, Married-civ-spouse, ?, Wife, White, Female,0,0,55, United-States
55, Private,26716, 10th,6, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States
39, Private,248694, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States
44, Self-emp-not-inc,104196, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States
21, Private,312017, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States
32, Local-gov,222900, Bachelors,13, Separated, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States
36, Private,269722, Masters,14, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States
39, Private,115076, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States
35, Private,106967, Masters,14, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States
37, Private,69481, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States
24, Private,585203, Bachelors,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,45, United-States
74, Private,161387, HS-grad,9, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,16, United-States
29, Private,169683, Assoc-voc,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
43, Private,143583, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States
42, Private,344572, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States
17, ?,127003, 9th,5, Never-married, ?, Own-child, Black, Male,0,0,40, United-States
53, Private,70387, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,4386,0,40, India
39, Private,215095, 11th,7, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, Puerto-Rico
40, Private,100292, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States
39, Private,30673, Some-college,10, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States
42, Private,115511, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States
53, State-gov,195922, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States
22, Private,124940, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,44, United-States
38, Private,165302, Some-college,10, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, United-States
30, Private,197558, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States
30, Private,460408, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1672,45, United-States
39, Private,24342, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
19, ?,182590, 10th,6, Never-married, ?, Not-in-family, White, Female,0,0,38, United-States
54, Private,256908, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,25, United-States
36, ?,98776, Some-college,10, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States
34, Self-emp-inc,198613, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2002,40, United-States
35, Private,129597, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,46, United-States
18, ?,151463, 11th,7, Never-married, ?, Other-relative, White, Male,0,0,7, United-States
51, Self-emp-not-inc,170086, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States
36, Local-gov,382635, Bachelors,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Honduras
38, Private,172571, Some-college,10, Divorced, Craft-repair, Own-child, White, Male,0,0,58, Poland
17, Private,160968, 11th,7, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, United-States
24, Private,100345, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States
29, Private,490332, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States
37, Private,120074, HS-grad,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States
35, Local-gov,177305, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2377,40, United-States
43, Private,206139, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States
24, Private,126613, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,8, United-States
22, Private,230574, 10th,6, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States
22, Private,167868, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,30, United-States
45, Self-emp-not-inc,123681, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States
75, ?,35724, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,8, United-States
24, Private,125905, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
60, State-gov,198815, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Mexico
45, Private,227791, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,1740,50, United-States
31, Private,32406, Some-college,10, Divorced, Craft-repair, Unmarried, White, Female,0,0,20, United-States
30, ?,96851, Some-college,10, Never-married, ?, Not-in-family, White, Female,0,1719,25, United-States
27, ?,189399, Some-college,10, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States
22, Private,174975, Assoc-voc,11, Never-married, Tech-support, Own-child, White, Female,0,0,36, United-States
23, Private,133582, 1st-4th,2, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,36, Mexico
61, Self-emp-not-inc,115023, Masters,14, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,4, ?
78, ?,363134, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,1, United-States
30, Private,23778, 7th-8th,4, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States
55, Private,176012, 9th,5, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,23, United-States
22, Private,362589, Assoc-acdm,12, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States
39, Private,99452, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States
28, Private,186792, Bachelors,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
61, Private,92691, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,3, United-States
44, Local-gov,144778, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
26, Private,183077, Assoc-voc,11, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States
54, Private,123011, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States
53, Private,200190, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,80, United-States
31, Private,309620, Masters,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,6, South
27, Local-gov,200492, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States
23, State-gov,199915, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,21, United-States
41, Private,101290, HS-grad,9, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States
66, Private,174491, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States
37, Private,177895, Some-college,10, Married-civ-spouse, Tech-support, Wife, White, Female,5013,0,40, United-States
29, Private,190765, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,44, United-States
27, Local-gov,298510, HS-grad,9, Divorced, Protective-serv, Own-child, White, Male,0,0,40, United-States
29, Private,107812, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States
43, Private,338290, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
53, Local-gov,236873, Masters,14, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States
55, Private,282023, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, United-States
27, Private,86681, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States
47, Private,192835, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States
46, Federal-gov,212120, Assoc-voc,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States
36, Private,255454, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Male,0,0,30, United-States
26, Self-emp-not-inc,318644, Prof-school,15, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States
29, Federal-gov,301010, Some-college,10, Never-married, Armed-Forces, Not-in-family, Black, Male,0,0,60, United-States
33, Self-emp-not-inc,203784, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,62, United-States
55, State-gov,136819, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States
63, Private,346975, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,7688,0,36, United-States
35, Private,176756, 12th,8, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States
34, State-gov,98101, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,45, ?
28, Self-emp-not-inc,54683, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,1590,40, United-States
40, Private,404573, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,44, United-States
42, Private,142424, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
58, Self-emp-not-inc,118253, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States
19, Private,136866, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States
24, Private,200819, 12th,8, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States
47, Local-gov,200808, 12th,8, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, Puerto-Rico
40, Private,331651, Some-college,10, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States
25, Private,255474, Bachelors,13, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States
46, Private,169699, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States
22, Private,151790, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, Germany
35, Federal-gov,23892, HS-grad,9, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States
26, Self-emp-inc,176981, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States
38, Private,169104, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States
60, Self-emp-not-inc,327474, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States
19, ?,860348, Some-college,10, Never-married, ?, Own-child, Black, Female,0,0,25, United-States
26, Private,202033, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States
45, Private,206947, HS-grad,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States
28, Private,94880, Some-college,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,43, Mexico
50, Private,151580, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States
47, Private,73394, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,50, United-States
22, Private,110684, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States
38, Federal-gov,190895, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, ?
22, Private,126945, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States
31, ?,259120, Some-college,10, Married-civ-spouse, ?, Wife, White, Female,0,0,10, United-States
21, Local-gov,102942, Some-college,10, Never-married, Other-service, Not-in-family, White, Female,0,2001,40, United-States
42, Private,109067, Bachelors,13, Separated, Tech-support, Not-in-family, White, Male,0,0,40, United-States
31, Private,197672, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States
