,age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,labels
7034,10,0,3857,15,9,0,0,1,4,0,0,0,38,38,0
7035,5,4,3294,8,10,4,13,3,4,0,0,0,34,38,0
7036,6,4,2122,3,1,4,5,1,4,1,0,0,34,25,0
7037,44,6,1653,12,13,2,3,0,4,1,0,0,3,0,0
7038,61,0,6558,11,8,6,0,1,4,0,0,0,0,38,0
7039,13,4,25,5,3,5,6,1,4,1,0,0,38,38,0
7040,38,4,3336,6,4,2,13,5,4,0,0,0,22,38,0
7041,5,4,6552,7,11,4,12,1,4,0,0,0,14,38,0
7042,22,4,1208,9,12,2,10,0,4,1,0,0,48,38,1
7043,11,4,3741,9,12,2,1,0,4,1,0,0,38,38,0
7044,44,4,1070,11,8,2,1,0,4,1,0,0,2,38,0
7045,27,2,2400,9,12,2,10,0,4,1,0,0,38,38,1
7046,9,4,3600,8,10,4,1,3,4,0,0,0,38,38,0
7047,37,4,1883,15,9,2,12,0,4,1,0,0,43,38,1
7048,36,4,4268,7,11,2,12,0,4,1,0,0,71,38,1
7049,14,4,6096,12,13,2,10,0,1,1,0,0,5,34,0
7050,10,2,4281,9,12,4,10,3,4,0,0,0,38,38,0
7051,6,7,4258,11,8,4,8,3,4,0,0,0,20,38,0
7052,24,4,1248,11,8,0,12,4,4,0,0,0,38,38,0
7053,49,4,3275,11,8,2,6,0,4,1,0,0,38,38,0
7054,20,4,3409,15,9,2,13,5,4,0,65,0,38,38,0
7055,12,4,3905,11,8,0,7,1,4,1,0,0,42,38,0
7056,10,2,5987,11,8,0,11,3,4,1,0,0,38,38,0
7057,12,4,1432,15,9,4,10,1,4,1,0,0,14,38,0
7058,26,4,6352,15,9,2,10,0,4,1,0,0,38,38,0
7059,36,2,5165,12,13,2,4,0,2,1,0,0,38,38,1
7060,38,4,5811,9,12,2,12,0,4,1,89,0,48,38,1
7061,10,4,985,9,12,4,8,1,4,0,0,0,38,38,0
7062,30,4,3994,11,8,2,1,0,4,1,0,0,48,38,1
7063,29,1,4627,8,10,2,1,0,4,1,0,0,38,38,1
7064,19,4,5469,11,8,4,3,3,2,1,0,0,29,38,0
7065,9,6,6189,14,14,4,10,3,4,1,0,0,19,38,0
7066,12,1,6009,15,9,4,2,1,2,1,0,0,58,38,0
7067,16,6,4374,8,10,2,5,0,4,1,0,0,60,38,0
7068,38,7,2188,11,8,2,11,0,4,1,0,0,38,38,0
7069,46,4,6428,9,12,2,10,5,4,0,77,0,34,38,1
7070,18,4,3365,2,7,2,8,0,2,1,0,0,38,38,0
7071,17,7,1168,9,12,2,4,0,4,1,77,0,43,0,1
7072,11,6,588,15,9,4,3,1,4,1,0,15,38,38,0
7073,23,4,6771,15,9,4,12,1,4,0,0,0,42,38,0
7074,25,4,2334,8,10,4,1,1,4,0,0,0,38,38,0
7075,41,6,1763,11,8,2,5,0,4,1,0,0,66,38,0
7076,2,4,2193,11,8,4,3,3,4,1,0,0,43,38,0
7077,7,4,4293,2,7,4,12,1,4,1,0,0,38,38,0
7078,30,2,4292,2,7,2,1,0,4,1,0,0,33,32,0
7079,23,4,6309,15,9,5,8,1,4,0,0,0,38,38,0
7080,8,4,5471,9,12,4,1,1,4,0,0,0,38,38,0
7081,29,4,3110,11,8,2,3,0,4,1,0,0,38,38,0
7082,5,4,2575,15,9,2,12,5,4,0,0,0,29,11,0
7083,18,1,28,11,8,0,10,4,4,0,0,0,38,38,0
7084,9,5,3373,9,12,4,1,3,4,0,0,0,48,38,0
7085,21,4,3081,12,13,2,4,0,4,1,0,0,58,38,1
7086,43,6,6259,11,8,2,12,0,4,1,0,0,66,38,0
7087,2,0,7051,15,9,4,0,3,2,0,0,0,24,38,0
7088,9,4,4328,9,12,2,14,0,4,1,0,0,38,38,1
7089,28,4,4478,11,8,0,1,1,4,0,0,0,48,38,0
7090,11,4,1097,15,9,4,3,1,4,1,0,0,41,25,0
7091,33,4,2570,7,11,2,3,0,4,1,0,0,43,38,0
7092,30,4,809,15,9,2,4,5,4,0,0,0,48,38,0
7093,5,4,1524,11,8,4,1,3,4,1,0,0,19,38,0
7094,21,1,3909,9,12,2,10,0,4,1,0,0,38,0,1
7095,5,4,1987,8,10,2,13,0,4,1,0,0,38,38,0
7096,14,0,5525,15,9,2,0,5,4,0,0,0,9,38,0
7097,4,2,1301,15,9,4,8,1,4,0,0,38,38,38,0
7098,25,4,1473,9,12,5,13,1,4,1,0,0,38,38,0
7099,14,4,4162,9,12,2,10,0,4,1,0,0,38,38,0
7100,11,6,5174,15,9,2,1,5,4,0,0,0,29,38,1
7101,6,4,4730,15,9,4,12,3,4,1,0,0,34,19,0
7102,28,4,47,15,9,2,14,0,4,1,74,0,48,38,1
7103,14,4,2895,15,9,6,1,4,4,0,0,0,38,38,0
7104,3,4,1678,1,6,2,6,0,4,1,0,13,38,38,0
7105,8,4,6238,11,8,4,1,1,2,1,0,0,38,38,0
7106,13,4,4430,11,8,4,1,4,4,1,0,0,38,38,0
7107,0,4,909,1,6,4,6,3,4,1,0,0,38,2,0
7108,22,6,474,15,9,2,5,0,4,1,0,0,58,38,0
7109,26,4,842,11,8,4,1,1,4,0,0,0,38,38,0
7110,62,0,2942,11,8,2,0,0,4,1,0,0,38,38,0
7111,34,4,2195,11,8,2,7,0,4,1,0,0,38,38,0
7112,0,4,3548,0,5,4,9,3,4,1,0,0,29,38,0
7113,20,4,5018,11,8,2,3,0,4,1,0,0,44,38,1
7114,1,4,6419,1,6,4,12,3,4,0,0,0,19,38,0
7115,14,4,6632,15,9,0,1,4,2,0,0,0,38,23,0
7116,18,6,5768,11,8,2,3,0,4,1,0,0,38,38,0
7117,25,4,3840,9,12,0,1,4,4,1,0,0,29,38,0
7118,24,4,4157,0,5,2,14,0,2,1,0,0,38,38,1
7119,2,4,1943,11,8,4,5,3,4,1,0,0,43,38,0
7120,3,4,6315,15,9,4,8,3,4,0,0,0,38,38,0
7121,15,4,1684,11,8,4,1,4,2,0,39,0,33,38,0
7122,41,0,6491,9,12,6,0,4,4,0,95,0,48,38,1
7123,7,4,2567,11,8,4,7,2,2,0,0,0,29,38,0
7124,12,4,2526,15,9,4,8,1,3,1,0,15,38,0,0
7125,31,5,5875,10,15,2,10,0,4,1,77,0,53,38,1
7126,14,6,2686,11,8,0,8,1,4,1,0,0,33,38,0
7127,35,4,1989,11,8,2,7,5,1,0,0,0,38,3,0
7128,42,4,6662,6,4,6,8,4,2,0,0,0,38,38,0
7129,6,2,4839,9,12,4,10,1,2,0,0,0,38,38,0
7130,21,7,1513,10,15,2,10,5,4,0,77,0,38,0,1
7131,27,4,3712,8,10,5,3,2,4,1,0,0,46,38,1
7132,3,4,3049,15,9,4,8,2,4,0,59,0,24,38,0
7133,46,1,343,10,15,0,4,1,4,0,0,61,58,38,1
7134,23,1,5789,12,13,2,10,0,4,1,0,0,38,38,1
7135,19,4,455,11,8,4,8,3,4,1,0,0,38,38,0
7136,22,4,6219,2,7,2,14,0,4,1,89,0,66,38,1
7137,30,4,1164,12,13,2,10,5,4,0,77,0,38,38,1
7138,1,1,5797,15,9,4,12,3,4,0,0,0,30,38,0
7139,7,4,6536,9,12,2,10,0,4,1,0,0,42,38,1
7140,5,4,5537,1,6,4,12,4,4,0,0,0,24,38,0
7141,1,4,50,1,6,4,6,3,4,1,0,0,15,38,0
7142,28,4,3072,15,9,2,1,5,4,0,0,0,23,2,1
7143,13,1,6841,11,8,5,1,2,2,1,0,0,33,38,0
7144,34,1,1910,9,12,6,1,1,4,0,0,0,38,38,0
7145,23,1,6778,12,13,4,13,1,4,0,0,0,38,38,0
7146,15,4,773,8,10,2,7,0,4,1,0,0,38,38,0
7147,0,4,3140,1,6,4,12,3,4,0,0,0,7,38,0
7148,34,6,11,15,9,2,3,0,4,1,0,0,38,38,0
7149,14,4,5440,9,12,2,10,0,4,1,0,0,48,38,0
7150,29,4,6289,9,12,2,4,0,4,1,89,0,43,38,1
7151,2,4,1219,11,8,4,3,1,4,0,0,0,38,38,0
7152,42,4,4518,12,13,0,10,1,4,1,0,0,48,38,0
7153,18,4,688,15,9,0,12,1,4,0,0,0,33,38,0
7154,12,4,4459,9,12,4,10,1,4,1,0,0,38,38,0
7155,24,4,3269,12,13,2,10,0,4,1,0,0,38,38,1
7156,19,4,3055,0,5,0,8,1,4,0,0,0,38,38,0
7157,5,4,5117,11,8,0,6,3,4,1,0,0,38,38,0
7158,26,4,5285,9,12,2,10,0,4,1,0,0,38,38,1
7159,22,4,6000,4,2,5,12,4,2,0,0,0,29,32,0
7160,11,4,3808,7,11,4,14,3,4,1,0,0,58,38,0
7161,36,4,4360,8,10,2,4,0,4,1,0,0,43,38,0
7162,18,5,3758,12,13,2,1,0,4,1,0,0,48,38,0
7163,16,4,3643,11,8,4,14,1,4,1,0,0,38,38,0
7164,24,4,3654,11,8,5,3,1,4,1,0,0,38,38,0
7165,38,4,2316,9,12,2,1,5,4,0,48,0,38,38,0
7166,17,5,6402,9,12,2,4,0,4,1,77,0,53,38,1
7167,20,5,2907,7,11,2,12,0,4,1,0,0,48,38,1
7168,34,4,1315,11,8,0,1,1,4,0,0,0,38,38,0
7169,17,4,5746,7,11,2,12,0,2,1,0,33,48,38,1
7170,1,7,646,1,6,4,1,3,4,0,0,0,4,38,0
7171,7,4,3558,11,8,2,8,5,4,0,0,0,24,38,0
7172,6,4,3536,11,8,5,3,3,4,1,0,0,51,38,0
7173,30,4,1425,11,8,5,4,4,4,0,0,0,35,38,0
7174,35,4,3936,15,9,2,4,0,4,1,0,25,58,38,0
7175,25,4,1966,11,8,2,13,0,4,1,0,0,38,38,1
7176,50,2,6394,12,13,0,1,1,4,0,17,0,38,38,0
7177,3,4,339,0,5,4,6,4,4,1,0,0,48,38,0
7178,18,4,1977,15,9,2,12,0,4,1,56,0,38,38,0
7179,11,4,3970,9,12,2,12,0,4,1,0,0,38,38,1
7180,30,5,1715,11,8,2,4,0,4,1,0,0,40,38,1
7181,6,4,7007,15,9,4,8,3,2,1,22,0,71,38,0
7182,2,0,2753,0,5,4,0,3,2,1,0,0,24,38,0
7183,20,4,3856,8,10,4,1,3,4,0,0,0,36,38,0
7184,11,6,521,11,8,2,5,0,4,1,0,0,38,38,0
7185,11,0,304,9,12,4,0,3,4,1,0,0,43,38,0
7186,28,7,733,12,13,0,11,1,4,1,0,0,48,38,0
7187,7,4,1976,9,12,2,8,0,4,1,0,0,31,38,0
7188,37,4,6285,11,8,4,4,4,4,1,0,0,38,38,1
7189,10,4,171,15,9,2,3,0,4,1,0,0,43,38,0
7190,26,1,1637,9,12,2,10,0,4,1,0,0,38,38,0
7191,18,7,3660,11,8,2,3,0,4,1,0,9,38,38,1
7192,44,4,4574,11,8,2,4,0,4,1,0,0,48,38,1
7193,3,4,1364,15,9,4,6,1,4,1,0,0,48,38,0
7194,59,4,1146,0,5,6,12,4,2,0,0,0,11,38,0
7195,14,4,5603,11,8,2,3,0,4,1,74,0,38,38,1
7196,27,4,2560,15,9,6,12,1,4,0,0,0,24,38,0
7197,43,7,5120,10,15,2,10,0,4,1,0,33,38,38,1
7198,41,4,1675,12,13,2,10,0,4,1,0,0,48,38,1
7199,50,5,1718,2,7,2,4,0,4,1,0,0,19,38,0
7200,18,0,2930,0,5,0,0,1,4,1,0,0,80,38,0
7201,23,4,1800,8,10,2,10,0,4,1,0,0,38,38,0
7202,34,4,2021,6,4,2,7,0,4,1,0,0,43,38,0
7203,2,4,1732,11,8,4,3,3,4,1,0,0,38,38,0
7204,17,7,6502,11,8,5,1,4,4,0,0,0,19,38,0
7205,12,4,320,9,12,4,4,4,2,0,0,0,38,38,0
7206,30,1,4598,11,8,2,3,0,4,1,0,0,38,38,0
7207,30,4,423,11,8,0,4,4,4,0,0,0,43,38,0
7208,22,4,4701,9,12,2,4,0,4,1,0,0,58,38,0
7209,31,2,5206,12,13,0,4,4,2,0,81,0,38,38,1
7210,11,4,6069,7,11,2,6,0,4,1,0,0,38,26,0
7211,43,5,3164,11,8,0,3,1,4,1,0,0,38,38,0
7212,11,4,3359,8,10,2,13,0,4,1,0,0,66,38,1
7213,9,2,4510,9,12,4,10,3,4,1,6,0,38,38,0
7214,4,4,6059,15,9,2,3,0,4,1,0,0,52,38,0
7215,32,6,412,15,9,2,3,0,4,1,0,0,38,38,0
7216,23,4,3547,11,8,5,14,4,2,1,0,0,38,38,0
7217,9,4,2755,12,13,4,4,1,4,0,0,0,29,38,0
7218,10,4,4584,8,10,4,6,1,4,1,0,0,38,38,0
7219,57,4,4548,4,2,2,14,0,2,1,0,0,38,38,0
7220,34,4,4820,7,11,0,10,1,4,0,0,0,38,38,0
7221,12,4,4573,6,4,2,7,0,4,1,0,0,38,38,0
7222,3,4,40,11,8,2,1,5,4,0,0,0,19,38,0
7223,5,4,4444,9,12,4,1,3,4,0,6,0,29,38,0
7224,26,4,6542,0,5,2,3,0,1,1,0,0,40,3,0
7225,16,4,2860,9,12,2,10,0,4,1,97,0,38,38,1
7226,4,4,1854,8,10,4,8,3,4,0,0,0,34,38,0
7227,27,4,2693,15,9,2,13,0,4,1,0,0,42,38,1
7228,2,0,1372,15,9,4,0,3,4,1,0,0,19,9,0
7229,25,4,993,14,14,2,10,0,4,1,74,0,33,38,1
7230,24,4,1407,9,12,2,13,0,4,1,0,33,40,38,1
7231,35,5,3402,0,5,2,12,0,4,1,56,0,43,38,0
7232,7,4,3956,15,9,4,4,1,2,0,0,0,19,38,0
7233,39,2,5628,11,8,2,8,0,4,1,0,0,38,38,0
7234,28,6,1761,15,9,2,8,0,4,1,40,0,40,38,0
7235,31,6,4652,5,3,2,3,0,4,1,0,0,38,21,0
7236,17,4,1375,12,13,0,10,4,4,0,0,0,38,38,0
7237,6,4,5230,4,2,4,6,1,4,1,0,0,53,25,0
7238,10,4,4738,9,12,4,10,1,4,0,0,0,38,38,0
7239,5,4,6750,11,8,4,1,1,4,0,0,0,53,38,0
7240,37,4,2273,15,9,2,3,0,4,1,40,0,38,11,1
7241,5,4,6461,15,9,2,1,5,4,0,0,0,38,38,0
7242,34,4,1885,12,13,2,10,0,1,1,65,0,38,18,0
7243,43,6,1389,11,8,2,12,0,4,1,0,0,66,38,1
7244,15,4,3677,7,11,2,3,0,4,1,0,32,38,20,1
7245,32,6,5080,9,12,4,4,3,4,0,0,0,38,38,0
7246,26,5,7021,12,13,2,4,0,4,1,0,0,48,38,1
7247,34,4,621,11,8,2,3,0,0,1,0,0,38,38,0
7248,45,2,1629,11,8,2,14,0,4,1,0,0,38,38,0
7249,32,4,4542,11,8,2,14,0,4,1,0,0,38,38,0
7250,44,5,3176,11,8,2,4,0,4,1,34,0,43,38,0
7251,42,4,2722,15,9,0,10,1,4,0,0,0,46,38,0
7252,1,4,5589,1,6,4,8,3,4,0,0,0,15,38,0
7253,41,4,6170,11,8,0,12,2,4,0,0,0,30,38,0
7254,19,2,3424,9,12,0,10,1,4,0,0,0,58,38,0
7255,22,4,4028,15,9,2,7,0,4,1,0,0,38,38,0
7256,44,0,402,9,12,4,0,1,4,1,0,0,6,38,1
7257,33,6,2446,14,14,2,10,0,4,1,0,0,38,38,1
7258,32,7,5066,10,15,0,10,4,4,1,0,0,48,38,1
7259,4,4,696,15,9,4,8,3,4,1,0,0,14,38,0
7260,20,1,4120,15,9,2,7,0,4,1,0,0,38,38,0
7261,2,0,4291,2,7,2,0,2,4,0,89,0,38,38,1
7262,21,6,2590,9,12,2,5,0,4,1,0,0,80,38,0
7263,17,4,760,11,8,2,8,0,4,1,0,0,38,38,0
7264,19,4,5905,15,9,2,14,0,4,1,0,0,38,38,0
7265,21,4,3604,15,9,2,3,0,4,1,0,0,41,38,0
7266,35,4,1726,3,1,2,4,0,4,1,0,0,48,38,1
7267,27,2,5262,8,10,2,14,0,4,1,58,0,38,38,1
7268,19,7,2988,11,8,2,11,0,4,1,0,0,38,38,0
7269,2,4,6175,15,9,4,8,3,4,1,0,0,29,25,0
7270,10,4,6749,11,8,4,1,1,2,0,0,0,38,38,0
7271,57,4,3624,0,5,6,8,1,2,0,0,0,5,38,0
7272,40,4,3163,15,9,2,10,0,4,1,0,0,38,38,1
7273,20,0,3189,15,9,2,0,0,4,1,0,0,19,38,0
7274,35,4,6887,15,9,0,4,1,4,1,0,0,58,38,0
7275,36,6,211,14,14,2,10,0,4,1,0,0,36,38,1
7276,43,4,1710,15,9,2,12,0,4,1,74,0,38,38,1
7277,2,4,5166,15,9,4,4,3,4,0,0,0,33,38,0
7278,13,1,2007,9,12,4,1,1,4,0,0,0,33,38,0
7279,28,4,2044,12,13,2,1,0,4,1,0,0,43,38,1
7280,6,4,6624,9,12,4,1,1,4,1,0,0,38,38,0
7281,42,0,6795,12,13,2,0,0,4,1,0,0,19,38,0
7282,33,4,170,11,8,2,3,0,4,1,0,0,38,38,1
7283,11,6,3916,11,8,0,5,1,4,1,0,0,38,38,0
7284,26,4,2525,11,8,2,3,0,4,1,0,0,40,38,1
7285,26,4,5615,9,12,2,7,0,4,1,0,32,38,38,1
7286,13,4,852,11,8,2,3,0,4,1,0,0,58,38,0
7287,23,4,4877,0,5,2,8,5,2,0,0,0,30,38,0
7288,25,4,7010,13,0,2,3,0,4,1,0,0,38,26,0
7289,15,4,6303,9,12,2,4,0,1,1,0,0,48,3,1
7290,3,4,467,15,9,4,12,3,4,1,0,0,29,38,0
7291,30,7,4902,9,12,0,4,1,4,0,0,0,38,38,1
7292,24,4,4137,15,9,4,8,1,2,1,0,0,19,38,0
7293,41,4,2319,4,2,2,7,0,4,1,0,0,38,21,0
7294,40,4,6183,11,8,2,4,0,4,1,0,0,48,38,0
7295,23,0,6860,11,8,2,0,5,2,0,48,0,19,38,0
7296,28,2,3699,12,13,0,10,3,4,0,0,0,53,38,0
7297,26,4,1594,15,9,2,11,0,4,1,0,0,38,38,0
7298,10,4,5151,14,14,4,10,1,1,1,0,0,9,18,0
7299,33,6,3143,7,11,2,11,0,4,1,0,0,19,38,0
7300,25,4,2456,11,8,0,8,4,4,0,0,0,29,38,0
7301,37,6,4628,11,8,2,12,0,4,1,0,0,58,38,0
7302,14,4,4384,11,8,2,6,0,4,1,0,0,38,38,0
7303,7,4,5898,8,10,4,1,3,1,0,0,0,38,29,0
7304,15,4,4466,1,6,0,3,3,4,1,0,0,48,38,0
7305,3,4,2227,15,9,4,8,3,4,0,0,0,29,38,0
7306,29,4,3226,11,8,2,3,0,4,1,0,0,38,38,0
7307,18,4,2700,11,8,2,5,0,4,1,0,0,38,38,0
7308,47,4,2562,15,9,4,1,1,4,0,0,0,38,38,0
7309,39,4,933,11,8,2,4,0,4,1,0,0,48,38,0
7310,6,0,6280,15,9,4,0,1,4,1,0,0,38,38,0
7311,15,4,4432,11,8,0,1,4,4,0,0,0,38,38,0
7312,6,4,3352,8,10,4,1,3,4,0,0,0,34,38,0
7313,12,4,2128,10,15,4,10,3,4,1,0,0,38,38,0
7314,1,0,1603,1,6,4,0,3,4,1,0,0,24,38,0
7315,17,7,4396,12,13,2,10,0,4,1,0,0,48,38,1
7316,36,4,3971,11,8,5,14,4,4,1,0,0,43,38,0
7317,38,4,6791,6,4,0,3,4,4,0,97,0,35,38,1
7318,30,4,6842,14,14,2,4,0,4,1,0,0,43,38,1
7319,19,4,2005,11,8,5,1,1,4,0,0,0,36,38,0
7320,31,5,5401,8,10,2,3,0,4,1,0,0,58,38,0
7321,18,4,6450,9,12,2,14,0,4,1,0,0,38,38,0
7322,38,4,1253,11,8,2,3,0,4,1,40,0,38,38,1
7323,34,6,2158,11,8,2,14,0,4,1,0,0,63,38,0
7324,8,4,4534,9,12,2,10,0,4,1,0,0,58,38,0
7325,10,2,1067,15,9,4,11,1,4,1,0,47,38,38,1
7326,17,4,2912,9,12,2,4,0,4,1,0,0,38,38,0
7327,17,4,6431,10,15,4,10,1,4,1,0,0,48,38,1
7328,5,4,6704,4,2,2,3,2,4,1,0,0,38,25,0
7329,37,6,1349,0,5,2,12,0,4,1,0,0,63,38,0
7330,34,4,4737,9,12,4,12,1,4,0,0,12,41,38,1
7331,11,4,4427,11,8,2,7,0,4,1,0,0,38,38,0
7332,24,4,1354,12,13,2,4,0,4,1,0,0,38,38,1
7333,26,4,7054,15,9,2,8,0,4,1,0,0,46,38,0
7334,21,4,810,15,9,2,12,0,4,1,0,0,48,38,0
7335,11,5,4569,1,6,2,3,0,4,1,0,0,48,38,1
7336,6,4,4678,11,8,4,9,3,4,1,0,0,38,38,0
7337,6,4,2851,11,8,4,14,3,4,1,0,0,38,38,0
7338,20,2,1977,11,8,4,3,1,4,1,0,0,38,38,0
7339,43,6,2015,5,3,2,14,0,4,1,0,0,38,38,1
7340,18,4,4841,11,8,0,8,4,2,0,0,16,38,38,0
7341,11,4,4595,15,9,4,1,3,4,1,0,0,38,38,0
7342,24,4,6032,11,8,2,4,0,4,1,0,0,38,38,0
7343,35,4,6770,11,8,4,1,4,2,0,0,0,38,38,0
7344,20,2,2018,15,9,0,1,4,4,0,0,0,38,38,0
7345,33,4,1592,9,12,2,12,0,4,1,0,0,38,38,0
7346,43,4,3578,7,11,0,8,1,4,0,0,0,38,38,0
7347,25,4,2956,11,8,2,6,0,4,1,0,0,38,38,1
7348,27,4,587,15,9,0,7,1,4,1,0,0,48,38,0
7349,32,4,371,15,9,2,5,0,4,1,0,0,48,38,0
7350,6,4,6831,9,12,4,10,1,4,0,0,0,38,38,0
7351,59,6,209,12,13,2,10,0,4,1,0,0,29,0,1
7352,20,2,2821,9,12,2,1,0,4,1,74,0,38,38,1
7353,47,4,5513,15,9,6,1,1,4,0,0,0,38,5,0
7354,32,4,6276,11,8,0,4,4,4,0,0,0,38,38,0
7355,15,6,1700,15,9,2,5,0,4,1,0,0,48,38,1
7356,1,4,2919,15,9,4,1,3,4,0,0,0,36,38,0
7357,44,4,5071,0,5,2,7,0,4,1,0,0,38,38,0
7358,3,4,4709,15,9,4,1,3,4,0,0,0,19,38,0
7359,38,4,5250,6,4,2,7,2,1,1,0,0,38,29,0
7360,8,4,5293,9,12,4,8,1,4,0,0,0,35,38,0
7361,39,4,1942,9,12,2,1,0,4,1,0,0,38,38,1
7362,12,1,4525,14,14,2,10,0,4,1,0,0,71,38,0
7363,32,4,4019,11,8,2,3,0,4,1,0,0,38,38,0
7364,14,4,643,15,9,2,8,0,4,1,0,22,48,38,0
7365,30,4,6832,9,12,2,4,0,4,1,0,0,38,38,1
7366,29,4,2116,8,10,2,3,0,4,1,0,0,38,38,0
7367,15,4,5205,11,8,2,7,0,4,1,0,0,38,38,0
7368,40,5,6621,12,13,2,12,0,4,1,97,0,38,38,1
7369,42,4,3167,10,15,2,4,0,4,1,0,0,38,38,1
7370,19,4,6822,9,12,2,10,0,4,1,0,0,38,38,0
7371,30,4,527,14,14,2,10,5,4,0,0,33,58,15,1
7372,8,7,1458,15,9,2,11,0,4,1,0,0,38,38,0
7373,24,4,1811,11,8,2,13,0,4,1,0,0,38,38,0
7374,9,4,4559,11,8,4,6,3,2,1,0,0,38,38,0
7375,7,4,6319,11,8,3,14,3,4,1,0,0,38,28,0
7376,4,0,6865,15,9,4,0,4,4,1,0,0,38,38,0
7377,50,2,3897,10,15,4,10,1,4,0,78,0,48,38,1
7378,12,4,2909,11,8,2,8,0,4,1,0,0,38,38,0
7379,26,6,220,9,12,0,10,1,4,1,0,0,66,38,1
7380,27,4,4316,9,12,2,4,0,4,1,89,0,43,38,1
7381,30,4,6421,14,14,2,10,0,1,1,97,0,53,35,1
7382,18,4,6540,11,8,2,3,0,4,1,74,0,38,38,1
7383,18,4,72,15,9,4,12,1,4,1,0,0,38,38,0
7384,10,4,7030,15,9,4,6,3,2,1,0,0,38,38,0
7385,12,4,2828,7,11,2,10,0,4,1,0,0,48,38,0
7386,4,0,6766,15,9,4,0,3,4,1,0,0,38,38,0
7387,14,4,2842,15,9,2,12,0,4,1,0,41,55,38,0
7388,21,6,2881,11,8,2,3,0,4,1,44,0,24,38,0
7389,13,4,342,11,8,2,12,0,4,1,0,0,38,38,0
7390,40,4,6182,12,13,0,4,1,4,1,0,63,48,38,1
7391,21,4,169,9,12,2,3,5,4,0,0,0,38,38,0
7392,19,5,3494,15,9,2,4,0,4,1,0,0,48,38,1
7393,15,4,5480,9,12,2,4,0,4,1,0,0,41,38,1
7394,34,4,5328,15,9,2,1,5,4,0,0,0,38,38,0
7395,7,4,3618,11,8,4,1,2,4,1,0,0,38,38,0
7396,3,0,6087,15,9,4,0,3,4,1,0,0,24,38,0
7397,4,4,630,11,8,5,5,3,4,1,0,0,38,38,0
7398,3,0,6526,15,9,4,0,3,4,0,0,0,33,38,0
7399,5,4,4990,15,9,4,4,1,4,1,0,0,33,38,0
7400,67,6,2969,11,8,6,12,1,4,0,0,0,48,38,0
7401,24,4,332,11,8,0,8,1,4,0,0,0,38,38,0
7402,18,4,2428,11,8,2,10,5,4,0,55,0,33,38,0
7403,37,6,401,15,9,2,12,0,4,1,0,0,48,38,0
7404,27,6,4814,15,9,2,3,0,4,1,0,0,38,38,0
7405,1,4,6813,1,6,4,3,3,4,1,0,0,19,38,0
7406,28,4,1144,4,2,0,14,4,4,1,0,0,38,38,0
7407,26,4,505,15,9,2,3,0,4,1,0,9,48,38,0
7408,23,4,6874,11,8,4,8,3,4,1,0,0,24,38,0
7409,20,6,4398,9,12,2,12,0,4,1,0,0,19,2,1
7410,14,4,5155,9,12,2,4,0,4,1,0,0,43,38,1
7411,32,4,5593,11,8,4,3,1,4,1,0,0,38,38,0
7412,12,6,969,1,6,2,8,5,4,0,0,0,4,38,0
7413,31,5,6588,9,12,2,4,5,4,0,0,0,24,38,1
7414,24,7,6982,9,12,4,11,1,2,1,0,15,38,32,0
7415,14,2,3327,9,12,0,10,1,4,0,0,0,38,38,0
7416,6,4,894,15,9,2,12,3,4,0,0,0,15,38,0
7417,47,4,4563,11,8,6,1,1,4,0,0,0,38,38,0
7418,17,2,3401,9,12,2,4,0,4,1,0,0,53,38,1
7419,50,4,262,12,13,4,10,1,4,1,0,0,80,38,0
7420,9,4,5202,11,8,2,7,0,4,1,0,0,58,38,0
7421,11,6,1132,9,12,2,12,5,4,0,0,0,4,38,0
7422,54,0,3412,9,12,2,0,0,4,1,0,0,9,38,1
7423,31,4,4502,11,8,4,8,1,4,0,0,0,30,4,0
7424,14,6,897,10,15,2,10,0,4,1,0,0,38,38,1
7425,35,4,1178,11,8,2,3,0,4,1,0,0,38,38,0
7426,40,4,5965,15,9,0,4,2,4,0,3,0,9,38,0
7427,31,4,2311,0,5,2,4,0,4,1,0,0,43,38,1
7428,16,4,3118,8,10,5,11,1,4,0,0,0,38,38,0
7429,39,4,270,15,9,0,8,1,4,1,0,0,29,38,0
7430,13,4,3462,11,8,5,1,4,4,0,0,0,38,38,0
7431,34,4,6345,15,9,2,12,0,4,1,0,33,48,38,1
7432,1,4,5496,0,5,4,12,2,2,0,0,0,38,38,0
7433,35,5,741,15,9,2,12,0,4,1,0,0,75,38,1
7434,2,0,2219,15,9,4,0,3,4,1,0,0,15,38,0
7435,40,4,4945,0,5,2,7,0,4,1,0,0,38,38,0
7436,20,4,6716,15,9,4,11,3,2,1,0,0,29,38,0
7437,56,4,116,11,8,6,8,2,4,0,0,0,11,38,0
7438,11,4,2639,15,9,2,4,0,1,1,0,0,38,29,0
7439,17,4,138,9,12,4,12,1,4,0,0,0,33,38,0
7440,22,4,4044,5,3,4,8,3,4,1,0,17,33,38,0
7441,7,4,2093,15,9,3,12,4,3,0,0,0,29,7,0
7442,17,4,2614,11,8,2,12,0,4,1,0,0,43,38,1
7443,3,4,5864,15,9,4,1,3,4,0,21,0,19,38,0
7444,23,4,3473,9,12,0,12,1,4,1,0,12,58,38,1
